# Table S2. Genes depleted for 22G-RNAs in parn-1,prg-1,and parn-1; prg-1 double mutant animals,Related to Figure 6
# # ""FALSE"" indicates  fold change ≤ 2,NA,NA,NA
# # ""TRUE"" indicates  fold change > 2,NA,NA,NA
# #  Genes with Reads Per Million greater than 10 in wild-type were listed,NA,NA,NA
WormBaseID,Gene_symbol_1,Gene_symbol_2,wild-type vs. parn-1,wild-type vs .prg-1,wild-type vs. prg-1; parn-1,wild-type,parn-1,prg-1,prg-1; parn-1,Input,Suggested Match,History
WBGene00011857,,T20D3.3,False,False,False,57.45470789,121.6929826,42.43774177,33.68854329,WBGene00011857,WBGene00011857,"History: Split into T20D3.14(WBGene00303026). History of WBGene00011857: Split into ""WBGene00303026"" on 2018-03-06"
WBGene00011860,,T20D3.8,False,True,True,23.73715631,16.3246684,6.778250422,4.13450304,WBGene00011860,WBGene00011860,History: N.A.
WBGene00011862,,T20D3.11,False,False,False,105.4685013,182.2214609,348.3431304,275.9537164,WBGene00011862,WBGene00007505,"History: Merged into ""WBGene00007505"" on 2014-05-28"
WBGene00011864,,T20F10.2,True,True,True,11.05935692,3.604147568,0.29470654,0.306259484,WBGene00011864,WBGene00011864,History: N.A.
WBGene00011867,chc-1,T20G5.1,False,False,False,44.50716808,45.89987932,69.55074346,80.62280929,WBGene00011867,WBGene00011867,History: Renamed on 2008-04-30
WBGene00011871,,T20G5.9,False,False,False,15.64494393,17.9147335,30.94418671,26.64457515,WBGene00011871,WBGene00011871,History: N.A.
WBGene00011875,,T20G5.14,False,True,True,31.83935907,22.47699722,11.79668179,15.46861429,WBGene00011875,WBGene00011875,"History: Split into Y70G10A.4(WBGene00303019). History of WBGene00011875: Split into ""WBGene00303019"" on 2018-03-06"
WBGene00011883,,T21B10.1,False,False,False,16.99364599,24.23965914,38.11537918,34.9901461,WBGene00011883,WBGene00011883,History: N.A.
WBGene00011884,enol-1,T21B10.2,False,False,False,14.56598228,15.47663368,28.88124093,22.2803775,WBGene00011884,WBGene00011884,History: N.A.
WBGene00011885,,T21B10.3,False,False,False,41.00054272,48.33797915,95.19021244,71.0522004,WBGene00011885,WBGene00011885,History: N.A.
WBGene00011886,,T21B10.4,False,False,False,16.85877579,18.9747769,31.09153998,29.70716999,WBGene00011886,WBGene00011886,History: N.A.
WBGene00011887,set-17,T21B10.5,False,False,False,11.59883774,32.43732811,35.07007827,26.64457515,WBGene00011887,WBGene00011887,History: N.A.
WBGene00011890,,T21C9.1,False,False,False,12.40805898,24.38099826,50.10011181,25.98101293,WBGene00011890,WBGene00011890,History: N.A.
WBGene00011897,scpl-4,T21C9.12,False,False,False,10.51987609,16.11265972,25.63946899,18.52869881,WBGene00011897,WBGene00011897,History: N.A.
WBGene00011908,pash-1,T22A3.5,False,False,False,15.10546311,16.11265972,16.79827278,15.92549319,WBGene00011908,WBGene00011908,History: N.A.
WBGene00011912,,T22C1.1,False,False,False,23.73715631,42.08372308,38.31185021,32.46350535,WBGene00011912,WBGene00011912,History: N.A.
WBGene00011914,,T22C1.3,False,False,False,17.26338641,15.68864236,27.40770823,20.6725152,WBGene00011914,WBGene00011914,History: N.A.
WBGene00011916,,T22C1.5,False,False,True,10.97803777,12.43138137,6.101151665,4.652409704,WBGene00011916,WBGene00011916,History: N.A.
WBGene00011917,,T22C1.6,False,False,True,27.37865188,29.57521093,15.17738681,9.953433245,WBGene00011917,WBGene00011917,History: N.A.
WBGene00011939,prmt-3,T23B5.1,False,False,False,31.28988786,32.776542,52.16305759,36.0620543,WBGene00011939,WBGene00011939,History: Renamed on 2016-11-29
WBGene00011940,,T23B5.3,False,False,False,25.11957592,41.76571006,71.3189827,64.161362,WBGene00011940,WBGene00011940,History: N.A.
WBGene00011944,,T23D8.3,False,False,False,12.13976103,20.57107756,54.03444412,36.07481511,WBGene00011944,WBGene00011944,History: N.A.
WBGene00011945,,T23D8.7,False,False,False,25.11582953,37.70221035,27.70241477,22.35694237,WBGene00011945,WBGene00011945,History: N.A.
WBGene00011953,,T23F11.1,False,False,False,23.73715631,27.313785,38.31185021,37.05739762,WBGene00011953,WBGene00011953,History: N.A.
WBGene00011959,,T23G4.3,False,False,False,21.17462239,41.02367967,72.7925154,63.85510251,WBGene00011959,WBGene00011959,History: N.A.
WBGene00011962,,T23G5.2,False,False,False,20.23053095,12.93252951,15.61944662,14.93014987,WBGene00011962,WBGene00011962,History: N.A.
WBGene00011964,,T23G5.6,False,False,False,826.0350569,805.8449945,2334.395063,1314.771967,WBGene00011964,WBGene00011964,History: N.A.
WBGene00011966,,T23G7.3,False,False,False,22.74810813,21.55421585,15.32474008,17.55887711,WBGene00011966,WBGene00011966,History: N.A.
WBGene00011969,,T23G11.4,False,True,True,30.48066663,17.27870746,9.430609282,15.00671474,WBGene00011969,WBGene00011969,History: N.A.
WBGene00011971,,T23G11.6,True,True,True,16.45416517,8.056329858,0.0,0.0,WBGene00011971,WBGene00011971,History: N.A.
WBGene00011972,,T23G11.7,False,False,False,15.91468434,35.21994205,22.39769705,17.15053113,WBGene00011972,WBGene00011972,History: N.A.
WBGene00011975,,T24B1.1,False,False,False,22.92793507,24.16898958,17.09297932,22.20381262,WBGene00011975,WBGene00011975,History: N.A.
WBGene00011976,,T24B8.2,False,False,False,14.11641493,8.90436458,10.02002236,8.422135823,WBGene00011976,WBGene00011976,History: N.A.
WBGene00011980,,T24B8.7,False,False,False,54.48756335,55.97029165,87.5278424,79.62746596,WBGene00011980,WBGene00011980,History: N.A.
WBGene00011985,,T24D1.2,False,False,False,27.24378167,19.92881597,28.29182785,27.46126711,WBGene00011985,WBGene00011985,History: N.A.
WBGene00011986,,T24D1.3,False,False,False,36.95443653,37.10151908,46.56363333,52.29380697,WBGene00011986,WBGene00011986,History: N.A.
WBGene00011988,,T24D1.5,False,False,False,22.11871383,32.64933679,26.22888207,22.35694237,WBGene00011988,WBGene00011988,History: N.A.
WBGene00011994,,T24F1.2,False,False,False,32.63858993,27.77313714,48.03716603,36.82770301,WBGene00011994,WBGene00011994,History: N.A.
WBGene00012000,,T24H10.1,False,False,False,31.9642389,32.70233896,45.09010063,41.03877092,WBGene00012000,WBGene00012000,History: N.A.
WBGene00012003,,T24H10.5,False,True,False,298.0631559,233.7645124,10.02002236,393.3137429,WBGene00012003,WBGene00012003,History: N.A.
WBGene00012014,,T25B9.8,False,True,True,23.6022861,25.65305034,3.831185021,2.296946134,WBGene00012014,WBGene00012014,History: N.A.
WBGene00012015,,T25B9.9,False,False,False,22.11871383,24.16898958,46.56363333,33.22915407,WBGene00012015,WBGene00012015,History: N.A.
WBGene00012019,dkf-2,T25E12.4,False,False,False,27.64839229,21.20086805,25.78682226,24.70493175,WBGene00012019,WBGene00012019,History: N.A.
WBGene00012020,gyg-2,T25E12.5,False,False,False,21.53427627,18.40942042,38.70479226,22.99498296,WBGene00012020,WBGene00012020,History: N.A.
WBGene00012029,,T25G3.1,False,True,True,20.23053095,42.71974912,4.125891561,5.592564499,WBGene00012029,WBGene00012029,History: N.A.
WBGene00012030,,T25G3.3,False,False,False,22.92793507,31.37728471,60.12013417,49.307777,WBGene00012030,WBGene00012030,History: N.A.
WBGene00012031,,T25G3.4,False,False,False,23.73715631,19.08078124,22.83975686,22.51007211,WBGene00012031,WBGene00012031,History: N.A.
WBGene00012033,,T26C5.3,False,True,True,56.51061644,61.27050866,18.56651202,20.28969085,WBGene00012033,WBGene00012033,History: N.A.
WBGene00012037,,T26E3.4,False,False,False,20.09566074,16.74868576,20.26107463,11.79099015,WBGene00012037,WBGene00012037,History: N.A.
WBGene00012040,,T26E3.7,False,False,False,978.618217,1188.52773,1290.765528,1083.648143,WBGene00012040,WBGene00012040,History: N.A.
WBGene00012059,,T26G10.1,False,False,False,19.42130971,14.46959244,29.32330074,30.01342948,WBGene00012059,WBGene00012059,History: N.A.
WBGene00012095,pssy-2,T27E9.5,False,False,False,11.19422712,13.14453819,13.2617943,14.54732551,WBGene00012095,WBGene00012095,History: N.A.
WBGene00012096,,T27E9.6,False,True,True,49.8570196,40.38765363,0.0,0.0,WBGene00012096,WBGene00012096,History: N.A.
WBGene00012097,abcf-2,T27E9.7,False,False,False,23.19767549,35.93547134,55.99424261,52.65110971,WBGene00012097,WBGene00012097,History: N.A.
WBGene00012103,clec-12,T27F6.2,False,True,False,41.40515334,206.0441696,2.652358861,30.62594845,WBGene00012103,WBGene00012103,History: N.A.
WBGene00012105,,T27F6.6,False,False,False,26.90917511,34.75175621,55.153715,48.92021291,WBGene00012105,WBGene00012105,History: N.A.
WBGene00012107,,T27F6.8,False,False,False,153.644139,237.9938242,431.06328,512.5077799,WBGene00012107,WBGene00012107,History: N.A.
WBGene00012109,,T28A8.3,False,False,False,20.23053095,25.23433319,44.00950998,38.08783318,WBGene00012109,WBGene00012109,History: N.A.
WBGene00012110,,T28A8.4,False,False,False,12.54292919,22.01356799,39.3433231,35.13051503,WBGene00012110,WBGene00012110,History: N.A.
WBGene00012111,,T28A8.5,False,False,False,45.61984728,51.94212672,83.40195084,72.41760727,WBGene00012111,WBGene00012111,"History: Split into T28A8.8(WBGene00194852). History of WBGene00012111: Split into ""WBGene00194852"" on 2009-11-04"
WBGene00012112,,T28A8.6,False,False,False,56.28583277,69.50351242,86.79107605,60.23103195,WBGene00012112,WBGene00012112,History: N.A.
WBGene00012117,,T28B11.1,False,False,True,39.24723004,37.0661843,25.05005591,19.44747726,WBGene00012117,WBGene00012117,History: N.A.
WBGene00012124,,T28D6.4,False,False,False,14.02650146,94.39686499,55.40482953,135.3666921,WBGene00012124,WBGene00012124,History: N.A.
WBGene00012126,,T28D6.6,False,False,False,15.10546311,19.29278992,14.21959056,13.32228757,WBGene00012126,WBGene00012126,History: N.A.
WBGene00012128,nra-1,T28F3.1,False,False,False,12.40805898,13.14453819,21.07151761,15.00671474,WBGene00012128,WBGene00012128,History: N.A.
WBGene00012136,,T28F4.1,False,False,False,12.67779939,11.73114699,15.91415316,16.07862293,WBGene00012136,WBGene00012136,History: N.A.
WBGene00012144,,T28H10.3,True,True,True,12.13831857,3.180130207,2.06294578,3.598548943,WBGene00012144,WBGene00012144,History: N.A.
WBGene00012148,,VF13D12L.1,False,False,False,20.77001177,31.37728471,81.6337116,60.63937793,WBGene00012148,WBGene00012148,History: N.A.
WBGene00012150,syx-17,VF39H2L.1,False,False,False,15.64494393,19.5047986,23.28181667,33.68854329,WBGene00012150,WBGene00012150,History: N.A.
WBGene00012151,,VH15N14R.1,False,False,False,119.9533702,98.028194,134.426829,125.7991213,WBGene00012151,WBGene00012151,History: N.A.
WBGene00012156,ebp-2,VW02B12L.3,False,False,False,31.30067748,37.10151908,71.90839578,62.63006457,WBGene00012156,WBGene00012156,History: N.A.
WBGene00012166,,W01A8.4,False,False,False,13.21728022,9.328381941,7.662370042,7.656487112,WBGene00012166,WBGene00012166,History: N.A.
WBGene00012182,,W01D2.5,False,False,False,16.45416517,41.63026006,10.75678871,13.47541732,WBGene00012182,WBGene00012182,History: N.A.
WBGene00012191,,W02A2.8,False,True,True,11.86857816,53.63819616,1.4735327,1.837556907,WBGene00012191,WBGene00012191,History: N.A.
WBGene00012192,,W02A11.1,False,False,False,14.02650146,14.48725983,30.94418671,26.84874814,WBGene00012192,WBGene00012192,History: N.A.
WBGene00012193,vps-25,W02A11.2,False,False,False,23.20492327,17.71445353,15.33216662,12.56671469,WBGene00012193,WBGene00012193,History: N.A.
WBGene00012195,bath-34,W02A11.5,False,False,False,21.59921378,68.99312115,89.50183047,31.31786802,WBGene00012195,WBGene00012195,History: N.A.
WBGene00012196,bath-35,W02A11.8,False,False,False,21.17462239,35.40544964,333.0183903,17.73752848,WBGene00012196,WBGene00012196,History: N.A.
WBGene00012198,,W02B8.2,False,True,True,70.94172852,54.91024825,7.072956962,9.187784534,WBGene00012198,WBGene00012198,History: N.A.
WBGene00012201,,W02B12.1,False,True,True,90.63277864,113.0006267,0.88411962,1.071908196,WBGene00012201,WBGene00012201,History: N.A.
WBGene00012204,,W02B12.9,False,False,False,42.07950437,33.02035199,29.60695578,24.27106414,WBGene00012204,WBGene00012204,History: N.A.
WBGene00012205,,W02B12.10,False,False,False,17.26338641,18.4447552,39.73626515,30.70251332,WBGene00012205,WBGene00012205,History: N.A.
WBGene00012209,,W02D9.3,False,False,False,27.37865188,34.85776055,56.58365569,49.43538512,WBGene00012209,WBGene00012209,History: N.A.
WBGene00012219,,W03C9.1,False,False,False,82.40569605,145.9679765,461.8051483,481.8227339,WBGene00012219,WBGene00012219,History: N.A.
WBGene00012222,,W03C9.6,False,True,True,29.9411858,172.6104007,1.76823924,0.918778453,WBGene00012222,WBGene00012222,History: N.A.
WBGene00012227,,W03H9.1,False,True,True,50.12676001,47.80795745,0.29470654,1.225037938,WBGene00012227,WBGene00012227,History: N.A.
WBGene00012228,,W03H9.2,False,True,True,110.458699,176.7092352,2.06294578,13.93480654,WBGene00012228,WBGene00012228,History: N.A.
WBGene00012230,cacn-1,W03H9.4,False,False,False,39.60688392,34.14367182,36.95620012,26.03205618,WBGene00012230,WBGene00012230,History: N.A.
WBGene00012234,,W04A4.5,False,False,False,31.28988786,41.65970571,33.30183903,23.07920432,WBGene00012234,WBGene00012234,History: N.A.
WBGene00012236,,W04A8.1,False,False,False,26.33822457,33.14402372,40.96420907,34.55773688,WBGene00012236,WBGene00012236,History: N.A.
WBGene00012237,,W04A8.2,False,False,True,30.7054503,42.29573176,101.133461,7.426792498,WBGene00012237,WBGene00012237,History: N.A.
WBGene00012238,,W04A8.3,True,True,True,50.17171675,22.04890277,0.58941308,0.612518969,WBGene00012238,WBGene00012238,History: N.A.
WBGene00012239,,W04A8.4,False,True,True,118.6857816,67.11841476,43.73936232,37.65715578,WBGene00012239,WBGene00012239,History: N.A.
WBGene00012240,,W04A8.5,False,True,True,16.58903538,36.51849521,0.88411962,0.612518969,WBGene00012240,WBGene00012240,History: N.A.
WBGene00012241,,W04A8.6,False,False,True,17.80286723,10.70643836,8.988549472,4.364197654,WBGene00012241,WBGene00012241,"History: Split into W04A8.9(WBGene00195155). History of WBGene00012241: Split into ""WBGene00195155"" on 2010-05-21"
WBGene00012243,,W04D2.4,False,False,False,16.04955455,22.47292013,25.05005591,24.6538885,WBGene00012243,WBGene00012243,History: N.A.
WBGene00012245,,W04D2.6,False,False,False,20.90488198,29.68121527,30.94418671,28.02274283,WBGene00012245,WBGene00012245,History: N.A.
WBGene00012276,his-74,W05B10.1,False,False,False,15.25960049,17.64972265,41.11156234,36.08119551,WBGene00012276,WBGene00012276,History: N.A.
WBGene00012277,ccch-3,W05B10.2,False,False,False,17.66799703,27.45512412,23.1344634,12.63320373,WBGene00012277,WBGene00012277,History: N.A.
WBGene00012289,,W05H12.1,False,True,True,22.22661,76.24538846,0.042316837,1.122951443,WBGene00012289,WBGene00012289,History: N.A.
WBGene00012290,,W05H12.2,False,False,False,502.7736507,355.9625745,373.3195096,265.3738433,WBGene00012290,WBGene00012290,History: N.A.
WBGene00012298,prmt-2,W06D4.4,False,True,True,43.15846602,71.23491664,14.44062046,19.44747726,WBGene00012298,WBGene00012298,History: N.A.
WBGene00012315,immt-2,W06H3.1,False,True,True,13.21728022,10.49442968,4.420598101,5.665800463,WBGene00012315,WBGene00012315,History: N.A.
WBGene00012316,,W06H3.3,False,False,False,12.94753981,23.32095485,17.97709894,16.38488242,WBGene00012316,WBGene00012316,History: N.A.
WBGene00012319,,W07A8.2,False,False,False,19.96079053,14.68160112,17.24033259,14.39419577,WBGene00012319,WBGene00012319,History: N.A.
WBGene00012337,,W07G4.3,False,False,True,33.47402741,30.95326735,19.45703831,15.46610397,WBGene00012337,WBGene00012337,History: N.A.
WBGene00012341,catp-6,W08D2.5,False,False,False,43.56307664,65.40467793,134.1897112,96.40909362,WBGene00012341,WBGene00012341,History: N.A.
WBGene00012342,mtr-4,W08D2.7,False,False,False,34.52677281,45.15784894,51.57364451,47.24052548,WBGene00012342,WBGene00012342,History: N.A.
WBGene00012344,tag-210,W08E3.3,False,False,False,10.51987609,8.97503414,12.52502795,11.58681716,WBGene00012344,WBGene00012344,History: Renamed on 2012-12-21
WBGene00012348,pptr-1,W08G11.4,False,False,False,15.24033331,20.35283333,18.86121856,15.46610397,WBGene00012348,WBGene00012348,History: N.A.
WBGene00012359,,W09D10.1,False,False,False,32.77346013,38.86825809,71.46633597,50.60172332,WBGene00012359,WBGene00012359,History: N.A.
WBGene00012360,tat-3,W09D10.2,False,False,False,77.95497925,121.3749696,210.2731163,181.3821797,WBGene00012360,WBGene00012360,History: N.A.
WBGene00012361,,W09D10.3,False,False,False,13.89163125,16.3246684,20.92416434,20.28969085,WBGene00012361,WBGene00012361,History: N.A.
WBGene00012366,,W09G3.2,False,True,True,44.10255746,112.7568167,3.757508386,3.981373298,WBGene00012366,WBGene00012366,"History: Split into W09G3.16(WBGene00303084). History of WBGene00012366: Split into ""WBGene00303084"" on 2018-03-02"
WBGene00012369,,W09G3.6,False,False,False,18.88182888,15.7946467,14.14591392,15.69579858,WBGene00012369,WBGene00012369,History: N.A.
WBGene00012373,,W09H1.3,False,False,False,105.8924779,102.2360218,246.2273142,96.74289504,WBGene00012373,WBGene00012373,History: N.A.
WBGene00012374,,W09H1.4,False,False,False,371.297678,263.3147812,1285.804634,460.38457,WBGene00012374,WBGene00012374,History: N.A.
WBGene00012375,mecr-1,W09H1.5,False,True,True,10.25013568,10.8124427,1.17882616,3.062594845,WBGene00012375,WBGene00012375,History: N.A.
WBGene00012385,,Y5F2A.4,False,False,False,11.86857816,10.8124427,7.662370042,8.422135823,WBGene00012385,WBGene00012385,History: N.A.
WBGene00012386,agef-1,Y6B3A.1,False,False,False,30.75040704,39.23655522,54.80407259,52.75359394,WBGene00012386,WBGene00012386,History: N.A.
WBGene00012393,,Y6B3B.9,False,False,False,42.50659335,94.52053672,61.15160706,42.92864715,WBGene00012393,WBGene00012393,History: N.A.
WBGene00012395,,Y6D1A.1,False,False,False,37.40400388,49.02700736,68.22456403,82.43484457,WBGene00012395,WBGene00012395,History: N.A.
WBGene00012396,,Y6D1A.2,False,False,False,239.259746,356.0685789,600.7150759,592.1195351,WBGene00012396,WBGene00012396,History: N.A.
WBGene00012405,ztf-25,Y6G8.3,True,True,True,28.05300291,4.664190971,2.210299051,2.450075876,WBGene00012405,WBGene00012405,History: N.A.
WBGene00012407,,Y7A5A.1,False,True,True,42.61898519,34.34540624,1.17882616,1.225037938,WBGene00012407,WBGene00012407,History: N.A.
WBGene00012412,,Y7A5A.6,False,True,True,38.16826839,116.9227873,0.0,0.0,WBGene00012412,WBGene00012412,"History: Split into Y7A5A.25(WBGene00304824). History of WBGene00012412: Split into ""WBGene00304824"" on 2019-07-25"
WBGene00012420,,Y7A9D.1,True,True,True,19.69105012,9.540390622,0.29470654,0.306259484,WBGene00012420,WBGene00012420,History: N.A.
WBGene00012423,,Y10G11A.1,False,False,False,14.44530894,20.55070809,39.78538291,21.71252137,WBGene00012423,WBGene00012423,History: N.A.
WBGene00012431,,Y11D7A.7,False,True,True,23.28758896,40.38765363,6.483543882,5.972059947,WBGene00012431,WBGene00012431,History: N.A.
WBGene00012435,flh-1,Y11D7A.12,False,False,False,11.19422712,5.936243054,21.14519425,11.63786041,WBGene00012435,WBGene00012435,History: N.A.
WBGene00012442,,Y15E3A.3,False,True,True,34.2570324,94.34386282,0.0,0.0,WBGene00012442,WBGene00012442,History: N.A.
WBGene00012452,,Y17D7B.4,False,False,False,529.8376055,348.7993312,502.9461813,469.2004681,WBGene00012452,WBGene00012452,History: N.A.
WBGene00012455,,Y17D7C.1,True,True,True,19.42130971,4.028164929,5.894130801,7.350227627,WBGene00012455,WBGene00012455,"History: Split into Y17D7C.6(WBGene00194680). History of WBGene00012455: Split into ""WBGene00194680"" on 2009-06-15"
