# Supplementary File 5,Sheet 5: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00010123,2.37767123687412,WBGene00010123,WBGene00010123,History: N.A.
WBGene00000232,2.37502739811853,WBGene00000232,WBGene00000232,History: N.A.
WBGene00021605,2.3728213058784,WBGene00021605,WBGene00021605,History: N.A.
WBGene00019153,2.37028250038044,WBGene00019153,WBGene00019153,History: N.A.
WBGene00021763,2.37014752542388,WBGene00021763,WBGene00021763,History: N.A.
WBGene00009404,2.36699221042695,WBGene00009404,WBGene00009404,History: N.A.
WBGene00018537,2.3667464898696,WBGene00018537,WBGene00018537,History: N.A.
WBGene00019905,2.3619231684021,WBGene00019905,WBGene00019905,History: N.A.
WBGene00016995,2.36039047310955,WBGene00016995,WBGene00016995,History: N.A.
WBGene00015905,2.35966335305899,WBGene00015905,WBGene00015905,History: N.A.
WBGene00017962,2.3591378085122,WBGene00017962,WBGene00017962,History: N.A.
WBGene00016980,2.35746811992557,WBGene00016980,WBGene00016980,History: N.A.
WBGene00009427,2.35448125776833,WBGene00009427,WBGene00009427,History: N.A.
WBGene00016761,2.34953091819275,WBGene00016761,WBGene00016761,History: N.A.
WBGene00010000,2.34810982426415,WBGene00010000,WBGene00010000,History: N.A.
WBGene00014920,2.34808237785061,WBGene00014920,WBGene00014920,History: N.A.
WBGene00010928,2.34463116287387,WBGene00010928,WBGene00010928,History: N.A.
WBGene00017587,2.34056394776895,WBGene00017587,WBGene00017587,History: N.A.
WBGene00013157,2.33857614702854,WBGene00013157,WBGene00013157,History: N.A.
WBGene00008526,2.33835355876611,WBGene00008526,WBGene00008526,History: N.A.
WBGene00004374,2.33417205175491,WBGene00004374,WBGene00004374,History: N.A.
WBGene00012301,2.33314092571819,WBGene00012301,WBGene00012301,History: N.A.
WBGene00044520,2.33005117907508,WBGene00044520,WBGene00044520,History: N.A.
WBGene00017402,2.31823988942608,WBGene00017402,WBGene00017402,History: N.A.
WBGene00017473,2.31581740134382,WBGene00017473,WBGene00017473,History: N.A.
WBGene00011501,2.31263678742652,WBGene00011501,WBGene00011501,History: N.A.
WBGene00010351,2.31104325449174,WBGene00010351,WBGene00010351,History: N.A.
WBGene00006552,2.31077667578657,WBGene00006552,WBGene00006552,History: N.A.
WBGene00000465,2.30660081919788,WBGene00000465,WBGene00000465,History: Renamed on 2006-06-16; Renamed on 2008-01-14
WBGene00005989,2.30626758159027,WBGene00005989,WBGene00005989,History: N.A.
WBGene00000733,2.30435575234579,WBGene00000733,WBGene00000733,History: N.A.
WBGene00011505,2.30374155851778,WBGene00011505,WBGene00011505,History: N.A.
WBGene00017703,2.30112702268238,WBGene00017703,WBGene00017703,History: N.A.
WBGene00015183,2.29827754018673,WBGene00015183,WBGene00015183,History: N.A.
