# Supplementary File 3,Sheet 8: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for seven generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen7),Input,Suggested Match,History
WBGene00003638,-1.147559866,-1.52452303223088,WBGene00003638,WBGene00003638,History: N.A.
WBGene00001639,-1.139919309,-1.13802624749285,WBGene00001639,WBGene00001639,History: N.A.
WBGene00000734,-1.139202684,-2.371689229937,WBGene00000734,WBGene00000734,History: N.A.
WBGene00003182,-1.131218931,-1.89087154741174,WBGene00003182,WBGene00003182,History: N.A.
WBGene00012908,-1.130358457,-2.06964159798706,WBGene00012908,WBGene00012908,"History: Split into Y46G5A.47(WBGene00303089). History of WBGene00012908: Split into ""WBGene00303089"" on 2018-03-02"
WBGene00014186,-1.130136405,-1.45025417160728,WBGene00014186,WBGene00014186,History: N.A.
WBGene00012194,-1.125360293,-2.41048791612159,WBGene00012194,WBGene00012194,History: N.A.
WBGene00007923,-1.124462557,-1.13167844280705,WBGene00007923,WBGene00007923,History: N.A.
WBGene00044219,-1.119078617,-1.09295473898562,WBGene00044219,WBGene00044219,History: N.A.
WBGene00206380,-1.116662838,-1.60056056496406,WBGene00206380,WBGene00206380,History: N.A.
WBGene00015016,-1.114130563,-1.09582200550682,WBGene00015016,WBGene00015016,History: N.A.
WBGene00019535,-1.108602774,-1.80830699001708,WBGene00019535,WBGene00019535,History: N.A.
WBGene00001905,-1.108591391,-1.15706095934467,WBGene00001905,WBGene00001905,History: N.A.
WBGene00008545,-1.101678519,-1.23954430379123,WBGene00008545,WBGene00008545,History: N.A.
WBGene00013236,-1.098451489,-1.9218609808631,WBGene00013236,WBGene00013236,History: N.A.
WBGene00044233,-1.097223676,-1.48006278239821,WBGene00044233,WBGene00044233,History: N.A.
WBGene00022544,-1.093516729,-1.43466390934788,WBGene00022544,WBGene00022544,History: N.A.
WBGene00022834,-1.085862024,-1.20837903253186,WBGene00022834,WBGene00022834,History: N.A.
WBGene00022688,-1.080450947,-1.00485121826211,WBGene00022688,WBGene00022688,"History: Split into ZK250.13(WBGene00235352). History of WBGene00022688: Split into ""WBGene00235352"" on 2013-09-27"
WBGene00018337,-1.079318086,-1.31598923071909,WBGene00018337,WBGene00018337,History: N.A.
WBGene00044742,-1.078228127,-1.15352612809162,WBGene00044742,WBGene00044742,History: N.A.
WBGene00001941,-1.077548967,-2.00971838716809,WBGene00001941,WBGene00001941,History: N.A.
WBGene00013984,-1.077130284,-2.05152434972497,WBGene00013984,WBGene00013984,History: N.A.
WBGene00008398,-1.076666497,-1.83057062950671,WBGene00008398,WBGene00008398,History: N.A.
WBGene00007099,-1.071711135,-1.59584160060198,WBGene00007099,WBGene00007099,History: N.A.
WBGene00021369,-1.06959912,-1.23778691319412,WBGene00021369,WBGene00021369,History: N.A.
WBGene00007114,-1.05534178,-1.34947884465606,WBGene00007114,WBGene00007114,History: N.A.
WBGene00009702,-1.054932728,-1.11890549979442,WBGene00009702,WBGene00009702,History: N.A.
WBGene00022366,-1.052482969,-1.79107266175988,WBGene00022366,WBGene00022366,"History: Split into Y92H12BL.6(WBGene00303097). History of WBGene00022366: Split into ""WBGene00303097"" on 2018-03-02"
WBGene00007198,-1.049771536,-1.61949246823215,WBGene00007198,WBGene00007198,History: N.A.
WBGene00235269,-1.046724153,-1.01267517308614,WBGene00235269,WBGene00235269,History: N.A.
WBGene00018202,-1.046271091,-1.11143390604404,WBGene00018202,WBGene00018202,History: N.A.
WBGene00017160,-1.044068766,-1.90457720414977,WBGene00017160,WBGene00017160,History: N.A.
WBGene00012195,-1.041887663,-1.25627986580662,WBGene00012195,WBGene00012195,History: N.A.
WBGene00010407,-1.033322462,-2.30470024222927,WBGene00010407,WBGene00010407,History: N.A.
WBGene00001426,-1.031765014,-1.49318961819015,WBGene00001426,WBGene00001426,History: N.A.
WBGene00000735,-1.0215013,-2.34899360504893,WBGene00000735,WBGene00000735,History: N.A.
WBGene00195169,-1.01575522,-1.60505073223637,WBGene00195169,WBGene00195169,History: N.A.
WBGene00021664,-1.010406424,-1.84020217425267,WBGene00021664,WBGene00021664,History: N.A.
WBGene00007892,-1.006719036,-2.76837861595918,WBGene00007892,WBGene00007892,History: N.A.
